age,diploma,gender,living_place,csp,close_fam,close_friends,close_neighbors,close_colleagues,knows_fam,knows_friends,knows_neighbors,knows_colleagues,find_job,weight,csoc_Q01_01,csoc_Q01_02,csoc_Q01_03,csoc_Q01_04,csoc_Q01_05,csoc_Q01_06,csoc_Q01_07,csoc_Q01_08,csoc_Q01_09,csoc_Q01_10
5,4,1,7,4,3,3,2,3,1,3,1,3,3,0.593980023960741,4,1,4,4,1,3,4,2,4,2
3,4,2,0,5,3,1,1,1,1,1,1,1,7,0.0295319512560611,4,4,4,4,4,4,4,2,4,1
4,4,2,7,3,4,4,1,3,5,6,5,6,3,0.462845390079426,3,1,4,3,3,4,1,3,3,3
3,4,2,0,5,2,3,1,2,3,3,1,2,7,0.470727342512429,4,4,4,4,4,4,4,3,3,3
7,2,2,1,5,4,2,1,2,2,2,3,3,8,0.466281672394046,1,4,4,3,4,3,1,1,4,1
5,3,2,0,5,4,1,1,1,4,4,4,3,8,0.462123089869731,4,5,3,3,3,4,3,1,4,1
7,4,1,8,3,3,3,1,1,3,3,1,1,1,0.728432118083971,4,1,3,3,4,3,3,3,4,1
3,2,1,7,6,3,2,2,2,3,2,2,2,5,1.08570863000849,4,4,3,3,4,,4,3,4,3
4,3,1,0,4,3,3,1,3,3,3,1,3,3,1.03557336983588,3,4,3,3,3,3,1,1,1,2
6,3,1,7,4,2,1,1,1,3,2,1,3,7,2.3856432139156,4,4,4,4,4,4,3,4,4,4
5,3,1,0,2,3,3,2,1,1,3,3,1,3,0.10835959370373,2,1,3,2,3,2,2,2,2,3
1,3,2,8,6,2,3,1,1,5,6,1,4,8,2.27789808201409,4,5,4,4,4,4,4,3,1,1
5,2,2,2,4,5,2,1,1,4,5,1,2,6,0.879693281977619,4,1,3,3,4,3,3,2,4,1
6,3,1,7,4,2,3,2,1,2,3,2,1,8,0.710287868017232,4,1,3,3,4,4,3,3,4,1
4,1,1,0,6,4,3,1,3,3,4,1,4,5,1.78663826258291,1,3,,3,3,3,3,4,3,3
2,3,1,1,3,5,3,4,5,3,3,3,4,6,0.0619316287751082,3,3,3,3,3,3,3,3,3,1
3,3,1,7,5,3,3,1,1,1,3,1,1,3,0.669054557202025,4,4,4,4,1,4,1,4,2,1
3,3,2,5,4,3,3,1,2,3,3,1,2,3,1.05273638533712,4,2,3,2,4,4,3,4,2,1
2,4,1,8,3,3,3,1,3,3,6,3,5,3,0.543349636275172,4,3,4,4,2,4,4,3,2,1
2,4,1,7,3,3,3,1,1,3,3,2,3,3,2.17212667298025,3,2,4,1,3,4,3,3,3,3
6,4,1,7,3,3,1,1,1,3,1,1,1,8,0.406530358203348,3,4,4,4,3,3,3,3,4,3
6,1,2,7,5,3,3,2,1,2,1,1,1,6,2.53842911976467,4,4,4,4,4,4,4,4,4,4
4,4,1,6,3,3,3,,1,3,3,2,4,6,0.358654845105831,3,3,3,3,2,4,,3,3,2
7,2,2,5,5,3,4,1,1,4,5,1,1,3,3.7627112304694,1,4,4,3,4,4,4,4,4,4
3,3,2,7,4,3,3,2,2,1,5,1,4,3,0.650763426049329,4,3,4,3,3,3,4,1,1,2
4,3,2,8,6,2,3,1,1,3,5,1,1,7,1.40045548197106,1,1,4,2,4,4,2,2,4,3
5,3,1,7,4,3,3,3,3,4,3,1,3,6,0.652064817684023,3,4,3,4,4,3,3,4,3,4
1,3,1,7,6,1,3,1,2,1,4,2,1,8,2.50078201827275,3,3,4,3,1,3,4,4,4,1
5,4,1,2,3,3,3,1,2,4,5,3,4,3,0.359973320161319,4,1,5,3,1,2,1,1,1,1
3,3,1,7,4,3,3,3,1,3,3,3,2,6,1.0837988474439,4,4,4,4,4,4,4,4,4,3
3,4,1,2,3,3,2,1,2,3,3,2,3,6,0.507637896541645,3,3,4,3,2,4,1,2,4,1
5,4,1,7,4,3,3,3,3,3,3,3,1,8,0.454994825086596,3,2,4,3,1,4,3,3,3,1
4,4,2,1,3,4,3,1,1,4,3,3,1,6,0.193084883654932,4,1,3,3,3,3,4,1,4,1
4,2,2,1,6,3,2,1,1,2,1,1,2,7,0.5697020697237,4,4,4,1,4,4,2,1,4,1
5,1,2,8,5,3,1,3,1,3,1,3,1,7,3.47870215565647,4,4,4,3,4,4,4,3,1,4
4,1,2,7,6,3,3,2,1,3,3,2,1,7,1.45420487843666,4,4,3,3,4,4,4,1,4,3
3,2,1,7,3,3,3,2,3,3,3,1,2,6,1.16948480113529,3,2,1,4,1,4,2,1,2,1
7,3,2,7,5,4,4,2,1,4,4,3,1,8,1.17135379424443,4,1,1,2,4,3,4,4,1,4
4,3,1,0,6,3,3,1,1,3,1,1,1,8,0.734908022859544,3,1,2,3,1,5,3,1,4,1
3,4,2,7,3,3,3,1,1,3,5,3,3,8,0.650566725040318,4,1,4,3,3,4,4,3,3,2
5,4,1,8,4,3,2,1,1,1,1,1,1,3,0.0273377250190535,3,4,3,2,1,3,1,1,3,3
7,1,2,6,4,3,3,1,1,1,1,1,1,8,3.06325243089271,4,4,4,4,4,4,4,4,4,4
3,2,1,0,6,3,3,1,1,3,1,1,1,3,0.855885583722153,3,4,3,3,4,4,3,4,3,3
2,4,1,0,6,3,3,3,2,3,3,3,3,3,0.906497914991116,4,4,2,2,3,4,1,3,3,4
4,2,2,2,6,4,4,3,3,1,2,1,2,1,1.00814440683156,1,1,4,2,1,4,1,2,1,3
4,2,2,0,4,5,4,4,3,3,3,4,3,6,0.676703056688194,3,4,3,4,3,4,3,3,1,3
6,3,1,1,4,3,3,1,3,1,3,1,1,7,0.613981130386788,,,,,1,,3,,,2
5,2,1,5,6,3,4,2,1,3,3,2,1,8,0.0281176555170991,3,3,3,3,3,4,1,2,3,1
3,2,2,0,6,2,3,1,1,3,3,1,3,7,0.179074287741451,2,3,3,2,2,2,3,3,4,2
4,1,2,4,6,3,1,1,1,1,1,1,1,6,3.36522560954024,3,4,4,4,4,4,4,4,4,4
4,3,1,8,4,4,3,3,4,3,3,3,4,3,1.50640951664896,3,4,4,3,2,4,2,1,4,1
2,4,2,7,3,3,6,1,3,3,4,3,3,3,1.54093372218741,4,3,4,4,2,4,4,2,3,1
4,2,1,4,6,3,3,3,2,4,4,3,3,6,1.59164633598933,3,2,4,2,1,3,4,1,1,1
5,3,1,0,4,4,4,1,3,1,3,1,3,1,0.574943786732958,1,1,3,2,3,3,3,2,2,1
5,1,2,0,5,3,3,2,1,5,5,4,1,6,1.09117444976743,3,4,4,3,4,4,3,3,1,2
6,1,1,3,2,2,2,1,1,1,1,1,1,8,0.607663735830595,4,4,4,4,4,4,3,4,4,4
5,1,2,0,5,7,7,3,1,3,3,3,1,1,2.65074979254584,4,4,4,4,4,4,4,,,
5,1,1,7,5,2,3,3,1,1,3,1,1,5,1.79585079951466,4,4,4,4,4,4,4,4,4,4
4,3,2,0,4,2,4,3,3,2,3,3,3,1,0.318423696999404,2,4,2,3,1,4,3,1,4,2
5,2,2,5,4,3,3,2,1,3,3,3,1,6,0.0692889089200574,3,2,2,1,3,4,3,1,3,1
3,4,1,0,3,3,3,1,1,4,3,3,4,7,0.250428160788113,4,4,3,4,4,4,4,4,4,2
5,4,1,4,6,5,4,1,3,7,6,3,6,6,0.446081921655293,4,3,3,2,1,1,3,2,4,2
3,4,2,7,6,4,3,1,1,1,3,1,1,6,0.294466798731866,4,4,4,4,1,4,4,4,4,4
2,3,2,0,5,3,1,2,3,3,3,3,4,7,1.50074534311152,4,4,4,4,4,4,4,4,4,4
3,4,2,8,3,3,3,1,1,3,1,1,4,8,0.512775062225408,3,2,2,4,4,4,4,2,4,4
4,3,2,0,5,3,3,1,2,3,4,3,3,8,0.108835434596604,2,4,3,4,4,1,2,3,4,3
4,2,1,3,6,4,3,3,4,7,7,6,7,7,0.893115902039476,1,3,1,3,2,1,2,1,2,2
4,4,1,2,3,3,3,1,4,4,4,3,7,5,0.0916729707432159,4,2,4,3,3,2,3,1,3,1
6,1,2,0,6,4,3,3,2,1,1,1,1,3,1.29012406450088,1,5,3,2,3,5,3,3,3,5
6,3,1,4,4,3,3,3,2,3,3,3,1,3,1.00470373797283,4,1,4,3,4,4,3,3,4,1
5,1,1,0,5,3,3,3,3,3,3,3,3,4,1.30878351149267,1,1,3,4,1,4,3,1,4,2
4,2,1,0,6,4,4,4,3,5,5,3,3,5,1.19228435589318,1,1,1,3,3,1,1,1,2,2
5,4,1,0,6,1,4,2,1,2,3,3,1,8,0.173202015183195,4,4,4,4,4,4,4,3,4,3
5,2,2,6,5,2,1,2,1,3,2,2,1,3,0.0646802976972554,1,3,4,2,4,4,2,1,4,4
2,3,2,0,5,3,2,2,1,3,2,2,1,7,1.33716507497259,1,1,4,3,4,3,1,1,4,1
4,2,2,5,5,3,1,3,2,3,,,3,6,0.563090676862449,,,,3,,,,1,,
3,4,2,0,5,5,4,3,3,3,3,2,3,7,0.14382105833242,4,4,3,5,5,3,5,2,3,2
5,3,2,0,4,3,3,2,3,3,3,2,3,6,0.308147053609709,3,1,3,3,2,3,3,1,4,2
4,1,1,0,5,3,3,2,3,2,4,4,4,3,1.63837692945996,2,3,1,3,4,3,2,2,1,3
5,1,2,4,6,3,4,1,1,4,3,1,1,7,0.0522333790055916,1,3,1,4,4,4,1,1,1,2
3,2,2,0,5,2,2,2,1,2,1,1,1,6,0.424652566869038,3,4,4,3,4,3,3,1,4,3
4,3,2,4,5,3,3,1,1,1,3,3,1,3,0.503376413337545,4,1,1,1,3,1,1,1,4,1
4,3,1,0,4,2,2,1,3,3,3,3,5,7,0.363220959035341,2,1,1,3,1,4,2,1,4,1
3,1,1,0,5,3,1,1,3,3,3,1,4,1,1.59554496657715,4,4,4,1,4,4,4,4,4,4
3,4,2,0,3,3,3,1,1,5,4,3,6,3,0.268511474184082,3,3,4,2,4,4,2,3,4,3
6,2,1,8,4,3,4,3,1,4,4,3,1,3,2.18295184873102,,,,3,1,,,,3,1
3,3,2,8,4,3,3,2,3,5,3,3,6,6,2.32126123893875,4,4,3,4,4,3,4,1,2,1
2,3,1,2,6,3,3,2,4,3,3,1,2,7,0.29789420117662,3,4,4,3,4,4,3,3,3,3
3,3,2,0,5,3,1,3,3,3,3,1,3,7,0.692024288626477,4,4,4,4,1,4,4,2,4,2
2,3,2,8,3,3,4,1,3,6,7,5,5,1,1.67665075917091,4,4,4,4,3,4,4,2,4,1
5,4,2,6,4,3,3,4,5,1,1,1,1,6,0.338148642717341,3,1,3,3,3,3,3,3,3,1
3,3,2,7,5,2,2,1,3,3,1,1,1,8,1.28933810728174,4,4,4,3,4,4,4,3,4,4
3,3,2,0,5,3,3,2,1,1,3,7,5,7,0.846302355142196,1,4,4,4,3,4,2,2,4,2
3,2,2,7,5,4,1,2,1,4,1,2,1,7,0.782091274984344,4,4,3,4,4,3,4,1,4,3
5,2,1,5,2,5,3,1,1,3,4,1,1,3,0.979718920694355,1,1,4,3,4,4,1,1,4,1
1,3,2,0,6,2,3,1,3,3,5,1,5,3,2.06322454117377,4,4,1,4,4,4,4,3,4,4
3,4,2,1,4,3,3,3,2,3,3,3,3,3,0.7088415148338,1,2,3,3,3,2,1,2,3,1
4,2,1,4,6,4,4,1,1,3,3,1,4,8,2.62316990357488,4,3,3,3,4,4,3,3,3,3
3,3,2,0,4,4,3,3,4,5,3,1,3,8,0.788870906616583,1,4,2,3,4,1,1,1,1,1
2,3,1,4,6,3,4,1,1,3,5,3,3,6,2.39071152525079,1,3,3,3,3,2,2,4,4,4
4,4,2,5,3,3,4,1,4,3,5,3,6,7,0.0313589021629679,4,3,3,3,3,3,1,2,2,2
3,4,1,8,3,3,3,2,2,3,4,1,3,3,0.45419851736193,4,2,4,3,2,3,4,2,3,1
3,3,2,0,4,4,3,3,3,3,3,3,3,6,0.166421968140323,3,4,3,4,2,4,4,1,2,2
3,2,1,3,6,3,3,2,3,3,3,2,3,1,0.331634651667405,2,1,4,4,4,4,3,3,3,1
3,4,2,0,3,4,3,1,3,3,3,1,3,7,0.114072877144523,3,2,1,1,3,3,4,1,4,2
4,2,2,6,6,,,,,,,,,1,0.722314051423948,4,4,1,4,4,4,4,4,4,4
2,3,2,0,6,3,4,1,3,3,4,2,3,6,2.56846531842942,3,2,4,2,4,4,3,3,1,2
5,2,1,2,3,3,3,3,3,3,3,3,1,6,0.960586350947449,2,1,2,2,3,3,2,3,3,2
3,1,1,2,6,3,3,1,1,3,4,1,1,3,2.01817428552091,3,1,2,1,5,5,1,5,5,5
6,3,1,7,3,4,3,3,1,4,3,3,1,8,0.268864380877903,4,1,4,4,3,3,3,1,3,1
4,3,2,0,5,2,3,1,2,3,3,3,4,5,0.84024147459681,2,4,3,3,3,4,2,3,3,2
4,2,1,1,6,5,2,2,1,1,1,1,1,7,0.921373743976933,1,4,4,1,4,1,4,1,4,1
3,3,1,7,6,1,1,1,1,1,3,3,4,5,0.265963139329693,3,3,3,5,5,5,2,5,5,3
5,3,1,4,6,1,2,1,1,1,1,3,1,8,0.0291857077979474,5,4,3,3,3,3,4,4,4,3
4,3,1,4,4,3,3,3,4,3,3,3,4,7,0.0404211139498997,1,1,1,1,1,4,1,1,1,1
4,2,2,7,6,3,3,1,1,3,3,1,1,3,0.157678113241407,4,4,4,3,4,4,4,4,4,2
5,4,1,0,1,4,4,3,3,4,4,1,3,5,0.266469646023008,3,2,3,3,4,4,2,1,1,1
4,2,1,7,6,3,3,3,3,3,3,3,3,7,1.61110352976683,3,4,3,3,3,3,2,2,3,1
5,3,2,4,2,2,1,1,1,3,3,3,1,6,0.675501235403681,4,1,5,3,4,1,1,4,4,4
7,1,2,0,2,3,4,3,1,3,4,3,1,8,4.54638568145147,3,4,3,3,4,4,3,3,3,3
3,2,1,5,6,1,1,1,1,1,1,1,1,3,1.31162915554573,3,4,3,1,4,4,4,4,4,4
2,3,2,2,5,3,3,2,2,3,5,1,3,1,1.74577717093947,4,1,2,3,3,3,4,2,3,2
6,2,2,7,5,1,3,3,3,3,1,2,3,5,1.36812478121942,,,1,,,,,,,
2,4,1,7,3,3,3,1,1,1,5,1,1,8,1.17834082081326,3,3,3,3,4,3,3,3,3,1
3,3,1,0,5,3,3,1,2,3,3,1,3,1,0.766764320591757,4,3,4,2,4,4,2,3,4,1
1,4,2,8,3,3,3,1,1,4,1,1,5,7,4.45850059413724,4,4,4,4,4,3,4,1,4,1
4,1,1,8,4,3,3,1,3,3,3,1,3,5,3.44729096245598,3,3,2,3,1,3,2,3,3,3
3,4,1,8,3,4,5,4,5,6,7,6,7,3,0.325710897181222,4,2,4,4,2,2,4,3,4,2
6,3,2,0,4,3,3,3,1,3,4,4,1,7,0.680902204405925,4,4,4,3,4,4,3,3,4,1
1,2,2,0,6,3,3,1,1,4,3,1,1,6,2.47023081679205,4,4,4,4,4,4,4,4,4,4
3,2,1,1,6,2,3,2,1,2,2,2,1,3,0.357945863537004,3,1,4,3,4,4,1,4,4,4
2,2,2,2,4,3,3,1,2,3,3,1,2,1,2.1661741870034,1,4,4,2,3,4,3,2,4,3
4,2,1,0,6,4,4,2,2,3,2,1,2,3,0.796013342128017,3,3,4,4,3,3,2,3,3,2
4,3,2,0,5,4,5,4,3,4,5,3,4,8,0.12185033021159,3,4,1,1,1,4,1,1,2,1
3,3,1,0,4,4,3,3,5,4,4,3,6,5,0.446409287776369,3,1,3,3,1,4,3,3,3,2
4,4,2,8,3,3,3,1,3,2,1,1,3,3,0.113457416675861,4,1,4,3,2,3,4,4,4,3
3,2,1,0,5,4,4,1,1,2,1,1,1,7,0.968842194007075,1,4,4,4,3,3,3,1,1,4
6,1,1,0,6,6,3,2,3,1,1,1,1,1,0.233015787201401,1,4,4,4,4,4,4,4,4,1
5,4,1,0,5,3,5,4,2,4,6,4,3,3,0.327644593583487,2,3,4,3,3,4,3,2,3,2
3,3,2,6,5,,,,,,,,,3,0.185185062794585,4,4,4,3,4,4,4,3,4,4
5,1,1,8,6,2,2,1,1,1,1,1,1,3,4.5631897318058,3,3,2,3,2,4,4,2,4,2
3,4,2,2,4,3,3,1,3,3,5,3,6,8,0.668131659315162,4,3,3,1,3,4,4,3,1,2
6,1,2,7,6,4,3,1,1,5,3,1,1,8,0.477223225507597,3,4,3,1,3,4,4,3,4,3
3,3,2,7,5,3,3,1,2,3,3,1,3,1,0.0313062984580301,1,3,3,3,4,3,3,2,3,1
6,2,2,4,4,5,5,3,3,5,5,3,3,6,0.581894114764028,4,4,3,3,4,4,4,3,4,3
6,4,1,8,3,3,3,1,2,3,3,1,2,8,0.493341826203441,4,4,4,3,3,4,4,4,4,4
4,4,2,7,3,4,4,3,4,6,6,4,6,6,0.421288939083616,4,1,4,3,3,4,4,1,4,2
3,1,1,0,5,3,3,2,1,2,4,3,1,6,1.97647065754153,2,2,4,2,4,4,4,1,4,2
3,3,2,5,4,4,4,1,1,3,1,1,1,6,0.496341445489113,2,4,4,2,3,4,2,3,3,2
5,2,2,2,5,3,3,3,4,3,3,2,3,5,1.03208650749375,1,,,1,,,1,2,2,1
6,3,2,7,4,3,3,1,4,3,4,1,4,8,0.331293669813114,3,1,5,2,1,3,,1,5,1
4,1,1,5,6,3,3,3,4,3,3,3,3,7,2.24520262161294,2,4,1,3,3,4,2,3,2,1
3,3,2,0,5,4,3,2,3,3,3,4,1,7,0.141930750810295,1,3,3,4,4,4,3,3,4,4
4,4,2,7,4,3,3,1,1,4,4,4,4,6,0.431930129350377,4,2,2,3,3,3,4,3,4,3
5,4,2,7,3,3,4,1,2,3,3,1,1,3,0.278059224426097,1,2,3,3,1,4,4,2,3,1
6,1,1,6,2,1,3,1,2,1,2,1,1,3,1.27537857047109,4,3,4,3,4,4,3,4,3,1
2,3,1,0,4,5,3,3,3,5,3,3,6,7,2.03367414260304,4,1,4,4,3,4,3,4,4,3
5,2,1,6,3,3,3,1,1,1,3,1,1,8,0.675572937888568,4,2,4,4,3,2,4,4,4,2
3,3,1,1,1,3,3,2,1,3,3,2,3,3,0.428313650313142,3,3,4,2,4,4,3,3,3,2
6,4,1,8,4,5,3,1,3,4,4,1,3,1,0.635699383113003,4,4,4,1,4,3,4,1,1,2
5,2,2,3,4,4,4,3,3,6,5,3,4,7,0.412025533944323,4,4,4,1,4,1,4,1,3,1
5,3,2,0,4,4,4,2,1,5,3,1,1,6,0.822690771826199,4,3,4,4,1,4,4,2,1,1
4,2,1,0,4,3,3,3,3,3,3,3,3,3,1.0792462141994,3,3,3,4,4,4,3,2,4,3
3,3,2,0,4,1,3,1,2,3,3,2,3,1,0.393645967969414,4,3,4,3,1,4,1,3,2,1
4,2,2,0,5,3,3,1,1,3,3,1,1,1,0.409798647485548,3,4,2,2,4,4,2,2,3,3
4,2,2,1,5,5,3,3,4,5,1,1,1,7,1.30876059367436,1,,4,4,4,4,4,3,3,1
4,3,2,7,6,3,3,2,1,4,4,3,1,7,0.128344150509252,4,,3,3,4,4,1,2,1,2
5,2,2,4,5,4,3,3,1,1,3,1,1,3,0.0327918047153867,4,4,4,3,1,4,4,4,1,4
4,2,1,4,4,3,3,1,4,4,3,3,5,3,1.54449412490861,3,4,3,2,4,4,3,2,3,1
2,3,1,5,4,3,3,1,3,2,3,1,3,6,2.04467790721252,3,4,3,3,3,3,3,2,3,3
3,3,2,7,3,3,3,2,3,6,5,3,4,3,1.18891963513517,4,2,4,1,3,3,4,4,4,1
4,1,1,7,6,3,3,2,3,4,3,2,3,8,3.05506998621642,4,4,4,4,4,3,2,2,4,4
5,3,1,4,4,3,1,2,1,1,1,2,1,8,0.523542118427994,4,4,4,3,4,4,4,4,4,4
2,3,1,7,5,3,3,3,1,3,3,3,3,1,0.479252643326065,3,,1,,3,3,1,1,,4
6,2,1,5,4,2,3,3,1,3,3,3,1,7,1.3583359364681,,3,1,,,,3,,,3
5,2,2,4,5,3,2,1,2,3,1,3,4,8,0.701905160529505,4,4,3,3,4,4,3,3,3,3
2,3,1,0,4,3,3,3,3,3,3,3,3,3,2.08145355138237,1,1,1,1,4,4,2,1,4,3
5,2,1,0,5,3,3,3,2,1,2,1,2,3,1.29747356361685,2,3,2,2,3,2,3,3,2,2
4,4,1,3,3,5,3,3,3,6,5,4,5,3,0.410708351291081,4,1,4,3,3,4,4,1,3,1
5,4,2,8,2,4,5,3,4,4,4,3,4,3,0.738724484921588,4,2,,3,3,3,4,3,4,4
5,2,1,5,5,3,4,5,3,6,4,4,4,6,0.75413494587746,3,1,3,3,4,4,1,1,3,2
3,2,1,4,6,3,5,1,3,3,3,2,4,3,1.07624723673594,2,2,4,3,4,4,1,3,3,1
6,4,1,6,3,3,3,3,1,1,1,1,1,8,0.142035880113537,,,,3,1,3,4,1,3,3
4,4,1,0,3,3,3,3,3,3,3,3,3,1,0.200821687229054,3,3,3,4,4,4,4,4,4,4
4,4,2,7,3,4,3,1,2,3,3,2,1,7,0.0800346549191539,4,1,3,3,3,1,1,2,4,4
4,2,1,7,2,3,3,1,3,3,3,1,3,3,0.0631379708147773,1,2,4,2,4,4,4,1,3,3
4,4,2,7,6,4,3,2,3,4,3,1,3,8,0.667820884109376,1,1,2,3,1,4,4,1,4,1
6,4,1,7,6,3,4,1,1,3,4,1,1,7,0.0838345850807846,4,3,4,3,3,4,3,4,4,3
4,2,1,4,4,4,3,1,1,5,5,1,3,3,1.29166263912047,4,2,2,3,4,3,1,3,4,1
4,3,2,7,3,3,3,2,2,3,4,3,5,3,0.786339476439186,3,2,3,3,3,,,,3,
4,2,1,0,2,1,3,1,1,3,3,2,1,3,1.51565168393208,3,2,2,2,4,3,2,3,1,3
4,2,2,0,5,3,2,2,1,3,1,1,1,1,0.835894110102859,1,4,4,3,1,4,3,1,3,1
7,2,2,7,4,3,3,1,3,3,4,3,3,6,1.28337166042166,4,4,3,3,3,4,1,2,3,1
4,3,1,4,3,3,3,1,3,3,3,3,4,1,0.602280459274217,4,4,3,4,4,4,4,4,3,1
3,1,1,7,5,4,3,1,1,1,1,1,1,8,0.690573461845285,1,4,1,1,4,4,1,1,4,3
4,1,1,0,5,2,3,1,3,3,3,1,3,7,0.12079032889147,3,3,3,3,3,3,1,3,3,3
6,3,2,4,3,2,4,3,1,2,3,1,1,8,0.290846949250722,3,1,2,3,3,1,4,2,4,1
6,3,1,0,3,4,3,1,1,3,3,3,1,8,1.16888069918795,4,4,4,2,4,3,4,4,4,4
5,2,1,2,4,4,3,3,3,1,1,1,1,4,1.29414760545358,4,4,2,2,4,2,2,2,5,5
3,3,2,7,5,3,3,1,1,2,2,1,2,6,2.27855267724378,4,4,4,4,4,4,4,4,4,1
4,4,2,8,3,4,3,1,1,3,6,3,7,6,0.464410813777739,4,1,3,3,3,4,4,3,4,3
5,3,2,7,4,4,1,1,1,1,5,3,3,3,0.685911699530819,3,4,4,3,4,3,3,1,4,1
3,3,1,7,6,2,3,1,3,2,1,1,1,8,0.0909631201889186,1,3,4,4,4,1,2,3,4,1
3,3,2,4,5,4,4,2,3,3,3,1,4,8,0.914833973086527,4,4,1,4,4,4,4,1,2,1
4,1,2,0,5,3,3,1,1,6,6,4,3,3,0.402852915422986,1,2,,3,2,4,3,3,3,3
3,3,2,5,5,3,3,1,1,6,6,4,2,1,1.17125910800627,4,4,4,4,1,4,4,1,2,2
4,3,2,0,4,3,1,1,1,3,1,1,1,5,0.857535451433569,1,1,2,1,3,3,2,3,4,3
